customer_id,gender,senior_subscriber,family_account,kids_profile,subscription_months,mobile_access,shared_profiles,streaming_quality,account_security,offline_downloads,device_protection,premium_support,live_tv_package,movie_package,subscription_plan,digital_billing,payment_method,monthly_subscription_fee,total_spent,churn,views_per_week,average_watch_time,number_of_devices,favorite_genre,engagement_score,subscription_value_ratio,churn_probability,predicted_class,risk_level
0673-IGUQO,Male,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.45,20.45,0,23.1,4.84,4,Action,27.95,1.0,0.4943,1,Medium
4123-FCVCB,Female,0,No,No,12,Yes,Multiple,Standard HD,No,No,No,Yes,Yes,Yes,Annual,Yes,Mailed check,75.85,854.45,0,17.7,3.07,1,Drama,54.34,11.26,0.237,0,Low
8819-IMISP,Male,0,No,No,31,Yes,Multiple,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,80.45,2429.1,0,14.4,3.03,2,Drama,21.82,30.19,0.6561,1,Medium
7802-EFKNY,Male,0,Yes,No,5,No,Single,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,24.95,100.4,1,11.2,3.41,5,Action,7.64,4.02,0.7219,1,High
8311-UEUAB,Female,0,Yes,Yes,67,Yes,Multiple,Standard HD,Yes,No,No,No,Yes,Yes,Two-Year,Yes,Electronic check,75.5,5229.45,0,27.0,2.22,3,Drama,19.98,69.26,0.1217,0,Low
5858-EAFCZ,Male,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,44.45,44.45,0,19.6,2.15,3,Sports,14.05,1.0,0.7307,1,High
8035-BUYVG,Male,0,Yes,No,40,No,Single,Standard HD,Yes,Yes,Yes,No,No,No,Annual,Yes,Electronic check,42.35,1716.45,1,20.5,4.79,4,Documentary,24.55,40.53,0.3728,0,Low
1163-ONYEY,Male,0,Yes,Yes,41,Yes,Multiple,Standard HD,Yes,Yes,Yes,No,Yes,No,Monthly,Yes,Credit card (automatic),74.55,3023.55,0,22.6,4.53,5,Comedy,20.48,40.56,0.1705,0,Low
9787-XVQIU,Male,0,No,No,1,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,75.3,75.3,1,8.0,1.95,4,Comedy,3.9,1.0,0.9184,1,High
8945-MUQUF,Male,0,No,No,51,Yes,Multiple,Ultra HD,Yes,Yes,No,No,Yes,No,Annual,Yes,Electronic check,94.8,4837.6,1,13.8,3.71,1,Drama,51.2,51.03,0.3669,0,Low
5656-MJEFC,Male,0,Yes,Yes,42,No,Single,Standard HD,Yes,No,Yes,Yes,Yes,No,Two-Year,No,Credit card (automatic),48.15,2032.3,0,24.7,2.36,2,Kids,29.15,42.21,0.0169,0,Low
6082-OQFBA,Male,0,Yes,Yes,23,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,19.65,436.9,0,20.6,4.4,2,Documentary,45.32,22.23,0.0252,0,Low
8051-HJRLT,Female,1,No,No,1,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.55,70.55,1,3.5,4.15,4,Action,3.63,1.0,0.9105,1,High
8974-OVACP,Female,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.15,20.15,0,26.6,3.07,4,Comedy,20.42,1.0,0.4591,1,Medium
4010-YLMVT,Female,0,No,No,56,Yes,Multiple,Ultra HD,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),106.6,5893.95,0,24.4,1.52,2,Sports,18.54,55.29,0.3597,0,Low
1379-FRVEB,Male,0,No,Yes,15,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,91.0,1430.05,0,24.1,1.79,3,Action,14.38,15.71,0.7917,1,High
8612-GXIDD,Male,0,Yes,Yes,12,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Bank transfer (automatic),25.4,313.0,0,29.2,3.69,4,Action,26.94,12.32,0.0589,0,Low
6288-CHQJB,Female,0,Yes,Yes,54,Yes,Single,Standard HD,Yes,No,Yes,Yes,No,Yes,Two-Year,No,Bank transfer (automatic),69.95,3871.85,0,27.1,3.7,2,Documentary,50.14,55.35,0.0088,0,Low
8160-HOWOX,Female,0,No,No,7,Yes,Single,Standard HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,66.85,458.1,0,25.1,2.21,5,Comedy,11.09,6.85,0.6383,1,Medium
3023-GFLBR,Female,0,Yes,Yes,33,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,No,Credit card (automatic),86.15,2745.7,1,8.5,3.22,3,Kids,9.12,31.87,0.5339,1,Medium
6648-INWPS,Male,0,Yes,Yes,16,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Electronic check,20.15,341.35,0,24.1,2.83,3,Documentary,22.73,16.94,0.1933,0,Low
4223-BKEOR,Female,0,No,Yes,21,Yes,Single,Standard HD,Yes,No,Yes,No,No,Yes,Annual,No,Mailed check,64.85,1336.8,0,29.8,4.5,1,Sports,134.1,20.61,0.1075,0,Low
4079-VTGLK,Male,1,Yes,No,30,Yes,Multiple,Standard HD,No,No,Yes,No,Yes,Yes,Two-Year,No,Electronic check,74.85,2181.75,0,9.6,1.05,1,Action,10.08,29.15,0.1779,0,Low
1763-WQFUK,Male,0,No,No,3,Yes,Single,Standard HD,No,No,No,Yes,No,No,Monthly,Yes,Mailed check,50.5,147.75,0,8.8,1.67,4,Comedy,3.67,2.93,0.39,0,Low
1391-UBDAR,Male,0,No,No,11,Yes,Single,Ultra HD,No,No,Yes,No,No,No,Monthly,No,Electronic check,72.9,818.45,0,9.9,3.36,4,Drama,8.32,11.23,0.6093,1,Medium
8894-JVDCV,Female,0,No,No,62,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Credit card (automatic),115.05,7133.45,0,5.4,1.99,4,Action,2.69,62.0,0.3191,0,Low
2023-VQFDL,Male,0,No,No,18,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Electronic check,19.0,348.8,0,7.4,1.15,4,Kids,2.13,18.36,0.2483,0,Low
1345-GKDZZ,Male,0,No,Yes,6,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.55,128.6,0,12.6,1.95,4,Sports,6.14,6.58,0.156,0,Low
2014-MKGMH,Female,0,No,No,46,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Annual,Yes,Electronic check,101.1,4674.4,0,21.4,4.77,1,Drama,102.08,46.24,0.4155,1,Medium
5628-FCGYG,Male,0,No,No,21,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,84.1,1737.45,0,10.2,1.16,4,Reality,2.96,20.66,0.8236,1,High
2560-WBWXF,Male,0,No,No,68,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Bank transfer (automatic),24.15,1498.85,0,30.5,2.93,3,Kids,29.79,62.06,0.0115,0,Low
0248-IPDFW,Female,0,No,No,1,Yes,Multiple,Standard HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,50.1,50.1,0,7.7,2.25,4,Drama,4.33,1.0,0.6837,1,Medium
7978-DKUQH,Female,0,Yes,No,25,Yes,Single,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,74.6,1797.75,0,5.1,2.71,3,Kids,4.61,24.1,0.6829,1,Medium
4335-UPJSI,Female,0,No,Yes,24,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,19.75,498.1,0,15.8,4.66,2,Drama,36.81,25.22,0.0165,0,Low
0524-IAVZO,Female,0,Yes,No,30,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,85.0,2624.25,1,7.3,2.45,1,Action,17.89,30.87,0.789,1,High
2737-YNGYW,Female,0,No,No,2,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,No,Electronic check,80.55,184.1,1,15.4,2.13,1,Reality,32.8,2.29,0.7929,1,High
1784-EZDKJ,Male,0,Yes,No,51,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),106.8,5498.8,0,17.4,3.26,2,Comedy,28.36,51.49,0.3108,0,Low
9297-FVVDH,Female,0,Yes,Yes,57,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,Yes,Electronic check,84.5,4845.4,0,27.5,5.08,2,Kids,69.85,57.34,0.0682,0,Low
8007-YYPWD,Female,0,No,No,15,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),25.05,369.1,0,5.7,2.02,2,Sports,5.76,14.73,0.0658,0,Low
7101-HRBLJ,Female,0,Yes,Yes,72,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),83.7,6096.9,0,17.1,1.39,2,Documentary,11.88,72.84,0.0059,0,Low
5159-YFPKQ,Female,0,No,No,2,Yes,Single,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,75.8,160.75,1,15.8,2.9,3,Comedy,15.27,2.12,0.8694,1,High
6635-CPNUN,Male,0,Yes,No,28,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,No,Monthly,No,Credit card (automatic),96.6,2684.35,0,7.9,3.53,3,Drama,9.3,27.79,0.3644,0,Low
4021-RQSNY,Male,1,Yes,No,29,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,98.5,3004.15,1,9.9,2.96,5,Documentary,5.86,30.5,0.8136,1,High
5453-YBTWV,Male,0,Yes,Yes,70,Yes,Single,Ultra HD,Yes,Yes,Yes,Yes,Yes,No,Two-Year,Yes,Credit card (automatic),101.1,6994.8,0,18.0,4.83,5,Documentary,17.39,69.19,0.0688,0,Low
5039-LZRQT,Female,0,No,No,13,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,20.2,273.25,0,12.2,2.59,3,Kids,10.53,13.53,0.0291,0,Low
2931-VUVJN,Female,1,Yes,No,59,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,No,No,Annual,Yes,Electronic check,94.05,5483.9,0,8.4,1.83,1,Documentary,15.37,58.31,0.1199,0,Low
9061-TIHDA,Male,1,Yes,No,13,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,95.25,1233.65,1,10.9,4.5,4,Drama,12.26,12.95,0.8472,1,High
8699-ASUFO,Male,1,Yes,No,7,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,74.4,527.9,1,14.7,4.24,1,Sports,62.33,7.1,0.8006,1,High
6418-PIQSP,Female,0,Yes,No,62,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,No,Mailed check,81.0,4985.9,0,16.1,1.73,3,Kids,9.28,61.55,0.016,0,Low
8220-OCUFY,Female,0,No,No,21,Yes,Single,Standard HD,Yes,No,Yes,Yes,No,No,Annual,Yes,Electronic check,60.25,1258.35,0,26.8,1.69,5,Comedy,9.06,20.89,0.131,0,Low
3995-WFCSM,Female,0,No,No,2,Yes,Single,Standard HD,No,No,Yes,No,No,Yes,Monthly,No,Electronic check,60.85,111.4,0,3.2,2.1,5,Kids,1.34,1.83,0.5943,1,Medium
1895-QTKDO,Female,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Credit card (automatic),43.95,43.95,0,7.9,1.35,5,Reality,2.13,1.0,0.5569,1,Medium
2038-OEQZH,Male,0,No,No,4,Yes,Single,Ultra HD,No,No,Yes,No,No,Yes,Monthly,No,Electronic check,86.05,308.1,0,21.8,1.64,1,Drama,35.75,3.58,0.6732,1,Medium
1178-PZGAB,Female,0,No,No,19,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Credit card (automatic),20.25,383.65,0,24.8,2.54,2,Kids,31.5,18.95,0.0362,0,Low
7927-AUXBZ,Female,0,No,No,30,Yes,Single,Ultra HD,No,No,No,Yes,Yes,No,Monthly,No,Electronic check,85.15,2555.9,1,28.1,2.82,2,Comedy,39.62,30.02,0.5029,1,Medium
2626-VEEWG,Male,0,Yes,Yes,67,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),19.4,1284.2,0,32.0,3.33,3,Comedy,35.52,66.2,0.003,0,Low
2878-RMWXY,Male,1,Yes,No,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,No,Yes,Two-Year,Yes,Credit card (automatic),102.65,7550.3,0,6.4,1.63,1,Documentary,10.43,73.55,0.1045,0,Low
1657-DYMBM,Male,0,Yes,No,53,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.9,1110.05,0,13.0,4.52,4,Documentary,14.69,55.78,0.0176,0,Low
7311-MQJCH,Female,0,No,No,5,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Electronic check,19.55,99.6,0,9.8,3.27,5,Reality,6.41,5.09,0.166,0,Low
7375-WMVMT,Male,1,Yes,No,71,Yes,Single,Ultra HD,No,Yes,Yes,Yes,No,Yes,Two-Year,Yes,Credit card (automatic),95.5,6707.15,0,26.2,1.65,4,Reality,10.81,70.23,0.0772,0,Low
1136-XGEQU,Female,0,Yes,Yes,50,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Credit card (automatic),84.15,4164.4,0,21.8,4.74,2,Sports,51.67,49.49,0.0799,0,Low
2530-FMFXO,Male,0,Yes,Yes,56,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Two-Year,Yes,Electronic check,103.2,5873.75,0,19.5,2.28,4,Drama,11.11,56.92,0.1962,0,Low
6844-DZKRF,Male,0,No,No,2,Yes,Single,Standard HD,No,No,No,Yes,No,No,Monthly,Yes,Credit card (automatic),50.2,109.25,0,17.6,1.94,4,Comedy,8.54,2.18,0.4599,1,Medium
4695-WJZUE,Female,1,No,No,2,Yes,Multiple,Ultra HD,No,No,Yes,No,No,Yes,Monthly,Yes,Electronic check,88.55,179.25,1,21.5,2.67,4,Reality,14.35,2.02,0.9258,1,High
7619-ODSGN,Male,0,Yes,Yes,24,Yes,Multiple,Standard HD,Yes,No,No,No,No,No,Monthly,No,Electronic check,54.75,1338.15,1,21.0,3.01,1,Documentary,63.21,24.44,0.3276,0,Low
5970-GHJAW,Male,0,Yes,Yes,46,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.95,862.4,0,5.7,2.63,3,Drama,5.0,43.23,0.0149,0,Low
8879-XUAHX,Male,0,Yes,No,71,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Electronic check,116.25,8564.75,0,24.2,3.75,3,Action,30.25,73.68,0.067,0,Low
3689-MOZGR,Female,0,No,No,29,No,Single,Standard HD,No,No,No,Yes,No,No,Monthly,Yes,Electronic check,31.2,926.2,0,24.7,2.33,5,Sports,11.51,29.69,0.2921,0,Low
4195-PNGZS,Male,0,Yes,Yes,69,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Bank transfer (automatic),24.45,1718.2,0,31.9,2.26,2,Sports,36.05,70.27,0.007,0,Low
5003-XZWWO,Male,0,Yes,No,71,Yes,Multiple,Standard HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),84.2,5956.85,0,6.7,2.53,2,Kids,8.48,70.75,0.0252,0,Low
3988-RQIXO,Female,1,No,No,1,Yes,Single,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,91.3,91.3,1,6.2,1.39,4,Sports,2.15,1.0,0.9257,1,High
7622-FWGEW,Male,1,Yes,No,56,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),85.65,4824.45,0,29.6,3.32,3,Action,32.76,56.33,0.0208,0,Low
6922-NCEDI,Male,0,No,Yes,56,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Mailed check,21.2,1238.65,0,24.5,2.87,4,Action,17.58,58.43,0.0275,0,Low
2514-GINMM,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,79.5,79.5,1,13.9,2.85,4,Kids,9.9,1.0,0.9335,1,High
9891-NQDBD,Female,0,Yes,No,28,Yes,Multiple,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,25.55,672.2,0,14.9,3.94,3,Kids,19.57,26.31,0.0444,0,Low
6131-IUNXN,Female,0,Yes,Yes,19,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.2,382.2,0,15.7,4.2,3,Kids,21.98,18.92,0.124,0,Low
8548-AWOFC,Male,0,Yes,No,66,Yes,Multiple,Standard HD,No,No,No,Yes,No,Yes,Monthly,No,Electronic check,63.85,4264.6,0,13.9,2.97,4,Documentary,10.32,66.79,0.1483,0,Low
9798-DRYDS,Female,0,Yes,Yes,17,Yes,Multiple,Standard HD,No,No,Yes,Yes,No,No,Annual,Yes,Mailed check,61.95,1070.7,0,26.3,3.3,2,Drama,43.4,17.28,0.1714,0,Low
8532-UEFWH,Male,0,Yes,Yes,52,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,25.75,1345.85,0,9.2,4.26,1,Reality,39.19,52.27,0.0132,0,Low
6296-DDOOR,Female,0,No,No,19,Yes,Single,Standard HD,No,Yes,No,No,Yes,No,Annual,No,Electronic check,58.2,1045.25,0,15.7,2.71,3,Drama,14.18,17.96,0.1312,0,Low
7951-VRDVK,Female,0,No,No,36,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Annual,No,Bank transfer (automatic),85.85,3003.55,0,29.6,4.04,4,Drama,29.9,34.99,0.1534,0,Low
5931-FLJJF,Male,1,Yes,No,7,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,70.1,467.55,1,11.2,4.45,1,Kids,49.84,6.67,0.7833,1,High
4815-YOSUK,Male,0,Yes,Yes,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,No,Yes,Annual,Yes,Credit card (automatic),104.9,7537.5,0,26.2,3.46,4,Kids,22.66,71.85,0.1427,0,Low
2659-VXMWZ,Male,0,Yes,Yes,67,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,Yes,Yes,Annual,Yes,Electronic check,111.3,7482.1,1,29.5,4.59,2,Action,67.7,67.22,0.1863,0,Low
0380-NEAVX,Male,1,No,No,34,Yes,Single,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Electronic check,99.85,3343.15,0,23.7,3.23,2,Sports,38.28,33.48,0.3485,0,Low
3207-OYBWH,Male,1,Yes,No,57,Yes,Multiple,Ultra HD,No,Yes,Yes,No,No,Yes,Monthly,Yes,Bank transfer (automatic),95.25,5427.05,1,11.0,4.27,3,Documentary,15.66,56.98,0.4517,1,Medium
4285-GYRQC,Female,0,Yes,No,7,Yes,Single,Ultra HD,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,86.25,587.1,1,7.0,3.41,4,Comedy,5.97,6.81,0.8683,1,High
7216-EWTRS,Female,1,Yes,No,1,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.8,100.8,1,20.7,4.6,2,Documentary,47.61,1.0,0.8849,1,High
4365-MSDYN,Male,0,Yes,No,8,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),19.55,161.15,0,4.5,4.14,4,Drama,4.66,8.24,0.2114,0,Low
7036-TYDEC,Female,0,No,No,69,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Two-Year,No,Electronic check,104.0,7028.5,0,14.7,3.76,5,Action,11.05,67.58,0.2552,0,Low
5802-ADBRC,Female,0,Yes,No,50,Yes,Multiple,Ultra HD,Yes,No,Yes,No,Yes,Yes,Annual,Yes,Mailed check,104.4,5232.9,0,23.7,2.35,4,Documentary,13.92,50.12,0.2753,0,Low
8076-FEZKJ,Male,0,No,No,10,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,19.5,225.85,0,23.6,2.54,2,Action,29.97,11.58,0.0243,0,Low
5197-YPYBZ,Female,0,Yes,Yes,12,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),25.25,274.7,0,18.1,3.93,3,Kids,23.71,10.88,0.0476,0,Low
8337-MSSXB,Female,0,No,No,14,Yes,Single,Ultra HD,No,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,86.3,1180.95,1,18.8,2.84,3,Documentary,17.8,13.68,0.7752,1,High
4312-GVYNH,Female,0,Yes,No,70,No,Single,Standard HD,Yes,No,Yes,Yes,No,Yes,Two-Year,Yes,Bank transfer (automatic),49.85,3370.2,0,21.4,2.85,1,Drama,60.99,67.61,0.0089,0,Low
8495-LJDFO,Female,1,No,No,64,Yes,Multiple,Ultra HD,Yes,No,Yes,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),108.95,7111.3,0,29.0,2.85,5,Kids,16.53,65.27,0.2458,0,Low
0839-JTCUD,Female,0,Yes,Yes,66,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),89.9,5958.85,0,19.5,4.04,1,Documentary,78.78,66.28,0.0163,0,Low
5494-WOZRZ,Female,0,Yes,Yes,71,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),82.0,5999.85,0,15.3,1.55,3,Kids,7.91,73.17,0.0157,0,Low
1302-UHBDD,Male,1,No,No,20,Yes,Single,Ultra HD,No,No,No,No,Yes,Yes,Monthly,No,Electronic check,89.95,1648.45,0,21.0,3.65,3,Kids,25.55,18.33,0.5829,1,Medium
2234-EOFPT,Male,0,Yes,No,72,Yes,Single,Standard HD,Yes,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),79.35,5753.25,0,8.8,1.89,1,Documentary,16.63,72.5,0.0203,0,Low
8619-IJNDK,Female,0,Yes,Yes,71,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,No,No,Two-Year,No,Credit card (automatic),64.05,4492.9,0,18.5,1.37,1,Documentary,25.35,70.15,0.0135,0,Low
8378-LKJAF,Male,0,Yes,Yes,38,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Credit card (automatic),101.15,3956.7,0,16.4,3.77,3,Drama,20.61,39.12,0.5312,1,Medium
8182-BJDSI,Female,0,No,No,28,Yes,Multiple,Ultra HD,No,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,89.95,2625.55,1,12.2,1.24,1,Action,15.13,29.19,0.7836,1,High
2528-HFYZX,Male,1,Yes,No,17,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,76.45,1233.4,1,13.4,4.08,1,Reality,54.67,16.13,0.7919,1,High
1153-GNOLC,Male,0,No,No,33,No,Single,Standard HD,No,Yes,No,No,Yes,No,Annual,Yes,Electronic check,39.1,1309.0,0,25.8,3.17,4,Action,20.45,33.48,0.2013,0,Low
3298-QEICA,Female,0,Yes,Yes,23,No,Single,Standard HD,Yes,No,No,Yes,No,No,Two-Year,No,Mailed check,34.6,813.45,0,21.7,4.67,1,Comedy,101.34,23.51,0.05,0,Low
0788-DXBFY,Male,0,Yes,Yes,58,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,Yes,Electronic check,19.55,1108.8,0,18.4,2.52,3,Documentary,15.46,56.72,0.0585,0,Low
3597-YASZG,Female,1,Yes,No,70,Yes,Multiple,Ultra HD,No,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),104.45,7349.35,0,19.2,1.71,5,Documentary,6.57,70.36,0.1509,0,Low
3496-LFSZU,Male,0,Yes,No,4,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,No,Electronic check,70.5,294.2,0,5.3,3.47,3,Sports,6.13,4.17,0.7057,1,High
5242-UOWHD,Male,0,Yes,Yes,45,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Mailed check,20.35,929.2,0,21.7,2.13,4,Sports,11.56,45.66,0.0031,0,Low
2482-CZGBB,Male,0,No,No,10,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,70.0,740.0,1,6.1,2.63,3,Documentary,5.35,10.57,0.8186,1,High
6479-SZPLM,Male,0,Yes,Yes,36,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.45,754.5,0,28.2,4.68,4,Action,32.99,38.79,0.0033,0,Low
8097-VBQTZ,Male,0,No,No,54,Yes,Single,Standard HD,Yes,Yes,No,Yes,Yes,No,Monthly,Yes,Mailed check,69.9,3883.3,0,19.6,1.69,2,Action,16.56,55.56,0.1019,0,Low
4500-HKANN,Male,0,Yes,Yes,23,Yes,Multiple,Standard HD,No,Yes,No,Yes,No,No,Two-Year,No,Mailed check,59.7,1414.2,0,28.7,2.96,1,Drama,84.95,23.69,0.0883,0,Low
9917-KWRBE,Female,0,Yes,Yes,41,Yes,Multiple,Standard HD,Yes,Yes,Yes,No,Yes,No,Annual,Yes,Credit card (automatic),78.35,3211.2,0,11.7,3.8,5,Sports,8.89,40.99,0.0849,0,Low
3420-ZDBMA,Male,1,No,No,5,Yes,Single,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Mailed check,71.45,371.6,0,15.5,3.02,5,Documentary,9.36,5.2,0.7214,1,High
2212-LYASK,Male,0,Yes,Yes,27,No,Single,Standard HD,No,Yes,Yes,No,No,Yes,Annual,Yes,Credit card (automatic),45.85,1246.4,0,20.1,4.65,2,Action,46.73,27.18,0.2054,0,Low
1393-IMKZG,Female,0,No,No,1,Yes,Single,Ultra HD,No,No,No,Yes,Yes,Yes,Monthly,Yes,Electronic check,95.85,95.85,0,14.7,1.86,2,Reality,13.67,1.0,0.7087,1,High
8069-RHUXK,Female,0,Yes,Yes,67,No,Single,Standard HD,Yes,No,No,Yes,No,No,Two-Year,No,Credit card (automatic),35.7,2545.7,0,14.4,2.35,4,Sports,8.46,71.31,0.0285,0,Low
3398-GCPMU,Female,1,Yes,Yes,72,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),89.55,6448.85,0,31.2,5.17,1,Drama,161.3,72.01,0.0312,0,Low
2908-WGAXL,Female,0,Yes,Yes,56,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),24.95,1468.9,0,19.5,4.69,3,Sports,30.49,58.87,0.0101,0,Low
3378-AJRAO,Male,0,Yes,Yes,44,Yes,Multiple,Mobile only,No,No,No,No,No,No,Annual,No,Electronic check,24.85,1013.6,0,15.3,2.47,1,Comedy,37.79,40.79,0.041,0,Low
1013-QCWAM,Female,1,Yes,No,66,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,100.8,6690.75,0,31.1,5.22,5,Kids,32.47,66.38,0.6231,1,Medium
0866-QLSIR,Female,0,No,No,34,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,No,No,Annual,Yes,Mailed check,64.4,2088.75,1,30.0,5.14,5,Kids,30.84,32.43,0.0858,0,Low
6050-FFXES,Female,0,Yes,No,69,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Two-Year,No,Bank transfer (automatic),105.35,7240.65,0,29.5,2.18,4,Sports,16.08,68.73,0.1117,0,Low
