customer_id,gender,senior_subscriber,family_account,kids_profile,subscription_months,mobile_access,shared_profiles,streaming_quality,account_security,offline_downloads,device_protection,premium_support,live_tv_package,movie_package,subscription_plan,digital_billing,payment_method,monthly_subscription_fee,total_spent,churn,views_per_week,average_watch_time,number_of_devices,favorite_genre,engagement_score,subscription_value_ratio
4785-NKHCX,Male,1,No,No,5,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),20.05,94.15,0,17.7,2.89,3,Sports,17.05,4.7
3196-NVXLZ,Female,0,No,No,25,Yes,Multiple,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Mailed check,84.6,2088.05,0,9.8,2.96,5,Kids,5.8,24.68
6275-YDUVO,Female,0,No,No,2,Yes,Single,Ultra HD,No,No,Yes,No,No,Yes,Monthly,Yes,Mailed check,86.2,178.7,1,13.8,1.48,4,Kids,5.11,2.07
0036-IHMOT,Female,0,Yes,Yes,55,Yes,Single,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Bank transfer (automatic),103.7,5656.75,0,7.3,3.12,1,Sports,22.78,54.55
0115-TFERT,Male,0,Yes,No,21,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,111.2,2317.1,1,25.4,3.63,3,Comedy,30.73,20.84
4178-EGMON,Male,0,Yes,No,70,Yes,Multiple,Ultra HD,Yes,Yes,No,Yes,No,No,Two-Year,Yes,Credit card (automatic),88.0,5986.45,0,6.1,2.42,4,Comedy,3.69,68.03
4220-TINQT,Female,0,Yes,No,61,Yes,Multiple,Ultra HD,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,106.35,6751.35,0,19.9,1.89,5,Comedy,7.52,63.48
5318-YKDPV,Male,0,Yes,Yes,43,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),79.15,3566.6,0,6.8,0.99,2,Documentary,3.37,45.06
7975-TZMLR,Male,0,No,No,47,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Electronic check,103.1,4889.3,0,19.9,2.36,2,Comedy,23.48,47.42
0295-QVKPB,Male,0,No,No,5,Yes,Single,Standard HD,No,No,Yes,Yes,Yes,No,Monthly,Yes,Credit card (automatic),63.95,318.1,0,25.2,1.68,3,Drama,14.11,4.97
4335-BSMJS,Female,0,No,No,62,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Credit card (automatic),25.8,1563.95,0,24.5,2.72,2,Reality,33.32,60.62
2311-QYMUQ,Female,0,Yes,Yes,16,Yes,Single,Ultra HD,No,Yes,Yes,No,Yes,No,Monthly,Yes,Credit card (automatic),89.45,1430.25,1,9.6,2.37,1,Action,22.75,15.99
3643-AHCFP,Male,1,Yes,No,7,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),95.6,644.35,1,27.9,3.18,1,Sports,88.72,6.74
9146-JRIOX,Female,0,Yes,Yes,14,Yes,Multiple,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,25.55,372.45,0,9.1,2.05,2,Sports,9.33,14.58
3104-OWCGK,Male,0,Yes,Yes,60,Yes,Single,Ultra HD,No,Yes,Yes,No,Yes,No,Annual,No,Electronic check,90.95,5453.4,1,25.0,4.83,5,Action,24.15,59.96
5337-IIWKZ,Male,0,Yes,Yes,34,No,Single,Standard HD,No,No,Yes,Yes,Yes,No,Monthly,Yes,Electronic check,44.85,1442.6,0,16.7,2.44,1,Documentary,40.75,32.16
9101-BWFSS,Female,0,Yes,No,50,Yes,Multiple,Ultra HD,Yes,Yes,No,Yes,Yes,Yes,Annual,No,Electronic check,108.55,5610.7,1,12.6,1.89,2,Reality,11.91,51.69
9650-VBUOG,Male,0,Yes,Yes,38,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),25.05,963.95,0,20.5,4.09,5,Action,16.77,38.48
3487-EARAT,Female,0,Yes,Yes,70,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,No,Yes,Annual,No,Credit card (automatic),74.1,5222.3,0,20.4,2.28,5,Reality,9.3,70.48
2672-TGEFF,Female,0,Yes,Yes,37,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,No,Monthly,Yes,Electronic check,88.8,3340.55,0,12.6,1.95,5,Sports,4.91,37.62
9231-ZJYAM,Female,1,No,No,4,Yes,Single,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,78.85,292.8,1,17.9,3.63,2,Comedy,32.49,3.71
4250-WAROZ,Male,1,Yes,Yes,60,Yes,Multiple,Ultra HD,Yes,Yes,No,No,No,Yes,Monthly,Yes,Electronic check,93.25,5774.55,0,5.9,0.93,5,Comedy,1.1,61.93
8184-WMOFI,Male,0,Yes,Yes,62,Yes,Single,Standard HD,Yes,No,Yes,Yes,No,Yes,Annual,No,Credit card (automatic),71.4,4487.3,0,10.5,1.0,1,Action,10.5,62.85
6982-SSHFK,Male,0,No,No,1,Yes,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Mailed check,44.4,44.4,1,9.2,2.57,5,Comedy,4.73,1.0
6092-QZVPP,Male,0,No,No,36,Yes,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),79.2,2854.95,0,22.9,5.01,2,Sports,57.36,36.05
4625-LAMOB,Male,0,No,No,44,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),20.4,905.55,0,11.2,3.05,1,Kids,34.16,44.39
0727-BMPLR,Female,1,No,No,55,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Annual,Yes,Electronic check,100.0,5509.3,1,21.7,4.57,1,Documentary,99.17,55.09
0392-BZIUW,Female,0,Yes,No,72,Yes,Multiple,Ultra HD,Yes,No,Yes,No,Yes,Yes,Two-Year,Yes,Credit card (automatic),105.0,7589.8,0,7.9,2.87,4,Reality,5.67,72.28
1038-ZAGBI,Female,0,Yes,Yes,12,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),19.8,229.6,1,15.1,1.44,3,Kids,7.25,11.6
6549-NNDYT,Female,0,No,No,13,No,Single,Standard HD,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),30.85,394.1,0,16.6,2.41,1,Comedy,40.01,12.77
3027-ZTDHO,Male,0,No,No,1,Yes,Single,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Electronic check,89.9,89.9,1,9.9,2.39,4,Action,5.92,1.0
0422-OHQHQ,Female,0,Yes,Yes,15,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Mailed check,20.55,295.95,0,11.3,2.34,2,Kids,13.22,14.4
6916-HIJSE,Female,0,No,No,65,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),84.85,5459.2,0,21.6,2.09,2,Documentary,22.57,64.34
2316-ESMLS,Female,0,Yes,Yes,12,No,Single,Standard HD,Yes,No,No,Yes,No,No,Annual,No,Credit card (automatic),33.15,444.75,0,12.0,2.12,2,Sports,12.72,13.42
9778-OGKQZ,Male,0,Yes,No,72,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),92.0,6782.15,0,17.2,3.09,3,Reality,17.72,73.72
7408-OFWXJ,Female,0,Yes,Yes,72,Yes,Multiple,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),89.8,6510.45,0,6.2,1.18,2,Action,3.66,72.5
6007-TCTST,Female,0,Yes,Yes,72,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),115.8,8476.5,0,7.3,0.96,2,Reality,3.5,73.2
2252-NKNSI,Male,0,No,Yes,52,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Mailed check,85.15,4461.85,0,11.9,4.11,2,Sports,24.45,52.4
8713-IGZSO,Male,0,No,No,2,Yes,Multiple,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,24.85,62.0,0,23.9,5.07,2,Reality,60.59,2.49
7905-TVXTA,Female,0,No,No,5,Yes,Single,Standard HD,Yes,No,No,Yes,Yes,No,Monthly,Yes,Electronic check,64.35,352.65,0,26.7,2.0,4,Reality,13.35,5.48
7695-PKLCZ,Female,0,No,No,68,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),20.5,1424.9,0,13.5,1.93,1,Comedy,26.06,69.51
2382-BCKQJ,Female,0,No,Yes,62,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Annual,Yes,Electronic check,100.15,6413.65,1,26.3,1.72,5,Documentary,9.05,64.04
8374-UULRV,Male,0,No,No,72,Yes,Multiple,Standard HD,Yes,Yes,No,Yes,Yes,Yes,Two-Year,No,Credit card (automatic),86.05,6309.65,0,25.1,2.17,2,Reality,27.23,73.33
2207-NHRJK,Male,0,No,No,1,Yes,Single,Standard HD,No,Yes,No,No,No,No,Monthly,No,Electronic check,50.8,50.8,1,25.7,4.77,4,Reality,30.65,1.0
3224-DFQNQ,Female,0,Yes,No,66,Yes,Multiple,Ultra HD,Yes,Yes,No,Yes,No,No,Annual,No,Electronic check,89.0,5898.6,0,6.5,1.29,2,Action,4.19,66.28
5275-PMFUT,Male,0,Yes,Yes,72,No,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),64.8,4719.75,0,9.1,4.41,5,Documentary,8.03,72.84
4795-UXVCJ,Male,0,No,No,26,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Credit card (automatic),19.8,457.3,0,26.7,3.69,5,Documentary,19.7,23.1
9777-IQHWP,Male,0,Yes,Yes,64,Yes,Multiple,Ultra HD,Yes,No,Yes,No,No,Yes,Two-Year,No,Bank transfer (automatic),93.4,5822.3,0,31.1,4.9,3,Sports,50.8,62.34
0947-MUGVO,Male,1,Yes,No,20,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,73.65,1463.5,1,9.7,2.55,2,Comedy,12.37,19.87
9944-HKVVB,Female,0,No,No,3,Yes,Single,Ultra HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,95.1,307.4,1,24.3,2.75,4,Sports,16.71,3.23
4124-MMETB,Male,0,No,No,22,Yes,Multiple,Ultra HD,No,No,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),94.65,2104.55,1,26.2,2.43,2,Documentary,31.83,22.24
3671-SHRSP,Male,0,Yes,No,4,Yes,Single,Ultra HD,No,No,Yes,Yes,No,No,Monthly,Yes,Mailed check,80.6,319.15,1,27.6,4.76,5,Documentary,26.28,3.96
0979-MOZQI,Male,0,Yes,No,62,No,Single,Standard HD,No,No,No,Yes,Yes,No,Two-Year,Yes,Bank transfer (automatic),39.0,2337.45,0,8.7,1.82,5,Comedy,3.17,59.93
2732-ISEZX,Female,0,No,No,5,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.5,104.3,0,18.9,1.8,3,Comedy,11.34,5.09
3313-QKNKB,Male,0,Yes,No,59,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Annual,No,Electronic check,85.55,5084.65,1,8.3,3.69,4,Documentary,7.66,59.43
0323-XWWTN,Male,0,No,Yes,3,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Mailed check,26.4,121.25,0,3.8,3.54,4,Kids,3.36,4.59
1937-OTUKY,Female,0,Yes,No,72,Yes,Multiple,Ultra HD,Yes,No,Yes,Yes,Yes,No,Two-Year,Yes,Bank transfer (automatic),98.2,7015.9,0,6.6,1.75,1,Kids,11.55,71.45
1573-LGXBA,Male,0,Yes,Yes,57,Yes,Single,Ultra HD,No,Yes,Yes,No,Yes,Yes,Annual,Yes,Credit card (automatic),97.55,5598.0,0,9.8,4.42,4,Comedy,10.83,57.39
1764-VUUMT,Male,0,No,Yes,66,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.95,1269.1,0,25.3,3.59,3,Comedy,30.28,63.61
5073-WXOYN,Female,0,No,No,60,No,Single,Standard HD,No,Yes,No,No,Yes,Yes,Monthly,Yes,Electronic check,50.8,3027.4,1,14.0,1.54,4,Reality,5.39,59.59
4713-ZBURT,Male,0,No,Yes,45,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Two-Year,No,Bank transfer (automatic),99.7,4634.35,0,12.1,4.56,5,Action,11.04,46.48
3050-GBUSH,Female,0,No,No,3,No,Single,Standard HD,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),34.8,113.95,0,8.4,3.91,5,Reality,6.57,3.27
0207-MDKNV,Female,0,No,No,15,Yes,Single,Ultra HD,Yes,No,Yes,Yes,Yes,Yes,Monthly,No,Electronic check,105.1,1582.75,1,14.4,2.89,1,Documentary,41.62,15.06
7876-AEHIG,Female,0,No,Yes,51,No,Single,Standard HD,Yes,No,Yes,Yes,Yes,Yes,Annual,No,Bank transfer (automatic),60.15,3077.0,0,26.7,3.51,5,Action,18.74,51.16
7945-HLKEA,Female,0,No,No,60,Yes,Multiple,Standard HD,Yes,No,Yes,Yes,No,No,Annual,No,Electronic check,64.75,4039.5,0,18.0,2.31,1,Action,41.58,62.39
9342-VNIMQ,Male,0,No,No,33,Yes,Multiple,Standard HD,No,Yes,No,No,No,No,Monthly,Yes,Bank transfer (automatic),54.65,1665.2,0,5.2,4.4,2,Action,11.44,30.47
9851-KIELU,Male,0,No,No,10,Yes,Single,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Electronic check,110.1,1043.3,1,18.4,2.86,2,Action,26.31,9.48
3523-BRGUW,Male,1,No,No,26,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Credit card (automatic),19.3,504.2,0,22.0,4.17,5,Comedy,18.35,26.12
3908-BLSYF,Female,0,No,No,6,Yes,Single,Ultra HD,No,No,Yes,No,No,Yes,Monthly,No,Electronic check,83.9,497.55,1,10.7,2.8,2,Kids,14.98,5.93
3199-NPKCN,Female,0,Yes,No,67,Yes,Multiple,Ultra HD,Yes,No,Yes,Yes,Yes,Yes,Annual,Yes,Electronic check,111.25,7511.65,0,19.3,2.34,2,Comedy,22.58,67.52
5170-PTRKA,Female,0,Yes,Yes,49,No,Single,Standard HD,Yes,No,No,Yes,No,No,Annual,Yes,Credit card (automatic),35.8,1782.0,0,19.0,2.38,2,Comedy,22.61,49.78
4661-NJEUX,Male,0,No,No,1,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.05,20.05,0,22.3,1.56,5,Reality,6.96,1.0
2123-AGEEN,Female,1,No,No,7,Yes,Single,Ultra HD,No,No,Yes,No,Yes,No,Monthly,Yes,Electronic check,84.35,609.65,0,24.7,3.29,2,Drama,40.63,7.23
1258-YMZNM,Female,1,No,No,27,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),110.5,2857.6,0,25.4,4.22,4,Comedy,26.8,25.86
0048-LUMLS,Male,0,Yes,Yes,37,Yes,Single,Ultra HD,No,No,No,No,Yes,Yes,Annual,No,Credit card (automatic),91.2,3247.55,0,5.3,2.95,4,Action,3.91,35.61
7549-MYGPK,Female,0,Yes,Yes,63,Yes,Multiple,Ultra HD,Yes,Yes,Yes,No,Yes,No,Monthly,Yes,Electronic check,100.55,6215.35,1,10.3,1.85,4,Reality,4.76,61.81
5898-IGSLP,Male,0,Yes,Yes,31,Yes,Multiple,Ultra HD,Yes,No,Yes,Yes,No,No,Monthly,No,Electronic check,89.3,2823.0,0,7.0,1.29,5,Documentary,1.81,31.61
3804-RVTGV,Male,0,Yes,Yes,50,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),103.85,5017.9,1,30.1,4.35,4,Comedy,32.73,48.32
6259-WJQLC,Male,1,No,No,32,Yes,Multiple,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Credit card (automatic),81.1,2619.25,0,12.0,1.44,2,Documentary,8.64,32.3
9227-LUNBG,Female,0,No,No,1,No,Single,Standard HD,No,No,No,No,No,No,Monthly,No,Electronic check,24.6,24.6,1,16.9,2.65,1,Comedy,44.78,1.0
7997-EASSD,Female,0,Yes,No,63,Yes,Multiple,Ultra HD,No,No,No,Yes,No,No,Annual,Yes,Credit card (automatic),81.2,4965.1,0,7.9,3.8,5,Sports,6.0,61.15
0730-KOAVE,Male,0,No,No,30,Yes,Multiple,Ultra HD,Yes,Yes,No,No,No,Yes,Monthly,Yes,Credit card (automatic),94.3,2679.7,0,21.4,3.31,3,Drama,23.61,28.42
8975-SKGRX,Male,0,Yes,No,71,Yes,Multiple,Ultra HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),116.1,8310.55,0,5.7,1.07,2,Reality,3.05,71.58
0678-RLHVP,Female,0,No,No,53,Yes,Multiple,Ultra HD,No,Yes,Yes,No,Yes,Yes,Two-Year,No,Electronic check,105.55,5682.25,0,21.6,1.8,4,Sports,9.72,53.83
4315-MURBD,Female,0,No,No,12,Yes,Single,Ultra HD,Yes,No,No,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),98.9,1120.95,1,4.3,2.13,3,Drama,3.05,11.33
2267-FPIMA,Male,0,Yes,No,50,Yes,Multiple,Ultra HD,Yes,Yes,No,No,No,Yes,Monthly,Yes,Credit card (automatic),94.4,4914.9,0,16.3,4.84,1,Sports,78.89,52.06
1051-GEJLJ,Female,0,No,No,2,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.5,27.55,0,25.7,4.4,4,Kids,28.27,1.41
9734-YWGEX,Female,0,No,No,9,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,No,Credit card (automatic),98.3,923.5,1,25.3,4.12,4,Sports,26.06,9.39
2719-BDAQO,Male,0,No,No,17,Yes,Single,Ultra HD,Yes,No,No,No,Yes,Yes,Monthly,No,Electronic check,93.85,1625.65,1,28.2,4.04,3,Documentary,37.98,17.32
5285-MVEHD,Female,0,Yes,No,56,Yes,Single,Ultra HD,Yes,Yes,Yes,No,Yes,Yes,Annual,Yes,Credit card (automatic),105.6,6068.65,0,5.0,3.36,5,Drama,3.36,57.47
0379-DJQHR,Male,0,Yes,Yes,67,Yes,Single,Standard HD,Yes,Yes,Yes,No,Yes,Yes,Two-Year,No,Credit card (automatic),81.35,5398.6,0,30.9,1.94,4,Comedy,14.99,66.36
0781-LKXBR,Male,1,No,No,9,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,100.5,918.6,1,17.2,4.46,3,Reality,25.57,9.14
5543-QDCRY,Male,0,No,No,4,Yes,Single,Standard HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,56.4,234.85,0,5.5,4.36,5,Reality,4.8,4.16
0297-RBCSG,Male,0,No,No,19,Yes,Single,Standard HD,No,Yes,No,Yes,No,Yes,Annual,Yes,Bank transfer (automatic),65.35,1231.85,0,19.6,4.44,2,Action,43.51,18.85
4694-PHWFW,Female,0,No,Yes,8,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.95,170.9,0,27.9,1.87,5,Reality,10.43,8.57
0835-JKADZ,Female,0,No,No,71,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Electronic check,111.25,7984.15,0,21.9,1.47,4,Comedy,8.05,71.77
1907-UBQFC,Male,1,No,No,10,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,72.85,688.65,1,11.3,3.67,3,Sports,13.82,9.45
7508-SMHXL,Female,1,No,No,15,Yes,Multiple,Ultra HD,No,Yes,No,No,Yes,No,Monthly,No,Credit card (automatic),89.0,1288.3,0,11.2,1.41,5,Reality,3.16,14.48
3865-YIOTT,Male,0,Yes,Yes,72,Yes,Multiple,Ultra HD,Yes,No,Yes,No,Yes,Yes,Annual,Yes,Bank transfer (automatic),106.1,7848.5,0,31.2,4.22,5,Documentary,26.33,73.97
5993-BQHEA,Male,0,No,No,12,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Credit card (automatic),20.05,267.0,0,28.1,3.28,1,Documentary,92.17,13.32
6024-RUGGH,Male,0,Yes,Yes,72,Yes,Multiple,Mobile only,No,No,No,No,No,No,Two-Year,Yes,Bank transfer (automatic),25.2,1798.9,0,7.7,2.22,5,Kids,3.42,71.38
6513-EECDB,Male,1,Yes,No,1,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,73.55,73.55,1,3.8,2.7,1,Drama,10.26,1.0
3956-CJUST,Female,1,No,No,23,Yes,Single,Ultra HD,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),75.4,1643.55,0,15.3,3.49,4,Documentary,13.35,21.8
4079-WWQQQ,Male,0,No,No,72,No,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,Yes,Bank transfer (automatic),65.55,4807.45,0,29.9,4.94,4,Action,36.93,73.34
6103-BOCOU,Female,0,No,No,26,Yes,Multiple,Ultra HD,No,No,Yes,No,No,No,Monthly,Yes,Electronic check,80.7,2193.0,0,29.3,4.59,2,Drama,67.24,27.17
5149-TGWDZ,Female,0,No,No,21,Yes,Single,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Mailed check,104.55,2239.4,0,27.0,4.84,3,Comedy,43.56,21.42
7471-WNSUF,Male,0,Yes,No,60,Yes,Multiple,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),24.15,1505.9,0,13.2,1.69,3,Reality,7.44,62.36
8942-DBMHZ,Male,0,No,No,12,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,20.45,255.35,0,15.4,2.83,3,Comedy,14.53,12.49
4301-VVZKA,Male,0,Yes,No,16,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,Yes,Electronic check,75.4,1189.4,0,9.6,3.55,4,Reality,8.52,15.77
9199-PWQVC,Female,0,Yes,No,63,Yes,Multiple,Standard HD,Yes,Yes,No,No,Yes,Yes,Annual,Yes,Credit card (automatic),79.7,4786.15,0,6.4,3.42,3,Comedy,7.3,60.05
4824-GUCBY,Female,1,No,No,22,Yes,Single,Ultra HD,Yes,Yes,No,No,No,No,Monthly,No,Electronic check,81.7,1820.9,0,28.2,4.36,4,Documentary,30.74,22.29
5393-HJZSM,Female,0,Yes,Yes,32,Yes,Single,Standard HD,Yes,Yes,Yes,Yes,No,Yes,Monthly,No,Bank transfer (automatic),76.3,2404.15,0,28.5,1.96,4,Kids,13.96,31.51
7074-IEVOJ,Female,1,No,No,3,Yes,Multiple,Ultra HD,No,Yes,No,No,No,No,Monthly,Yes,Electronic check,79.4,205.05,1,13.9,3.01,3,Kids,13.95,2.58
9625-QSTYE,Female,0,No,No,13,Yes,Single,Ultra HD,No,Yes,Yes,No,No,No,Monthly,Yes,Electronic check,81.15,952.3,1,25.1,5.0,5,Action,25.1,11.74
0862-PRCBS,Female,0,Yes,Yes,68,Yes,Multiple,Ultra HD,No,Yes,No,Yes,Yes,Yes,Two-Year,Yes,Credit card (automatic),103.75,7039.45,0,26.0,3.78,4,Documentary,24.57,67.85
8812-ZRHFP,Female,0,Yes,Yes,30,Yes,Single,Ultra HD,No,No,Yes,No,No,Yes,Annual,No,Electronic check,86.45,2538.05,0,23.9,3.47,2,Kids,41.47,29.36
5146-CBVOE,Female,0,No,No,16,Yes,Single,Ultra HD,No,Yes,No,No,No,No,Monthly,No,Bank transfer (automatic),75.1,1212.85,0,25.0,4.89,4,Documentary,30.56,16.15
0454-OKRCT,Male,0,No,No,33,Yes,Single,Ultra HD,No,Yes,No,Yes,No,No,Two-Year,No,Bank transfer (automatic),80.6,2651.1,0,6.7,4.22,4,Comedy,7.07,32.89
5787-KXGIY,Male,0,Yes,No,72,Yes,Single,Mobile only,No,No,No,No,No,No,Two-Year,No,Credit card (automatic),19.3,1304.8,0,14.3,2.02,2,Action,14.44,67.61
4750-ZRXIU,Female,1,No,No,4,Yes,Multiple,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Electronic check,84.6,360.1,1,9.3,2.52,3,Sports,7.81,4.26
4198-VFOEA,Female,0,No,No,12,No,Single,Standard HD,Yes,No,No,Yes,No,No,Annual,Yes,Mailed check,33.6,435.45,0,18.3,1.76,1,Comedy,32.21,12.96
6630-UJZMY,Female,1,Yes,No,4,Yes,Multiple,Ultra HD,No,No,No,No,Yes,No,Monthly,Yes,Electronic check,83.25,308.05,0,7.3,1.85,5,Comedy,2.7,3.7
5709-LVOEQ,Female,0,Yes,Yes,0,Yes,Single,Standard HD,Yes,Yes,Yes,No,Yes,Yes,Two-Year,No,Mailed check,80.85,,0,4.1,3.98,2,Action,8.16,17.28
6400-BWQKW,Female,0,No,No,6,Yes,Multiple,Ultra HD,Yes,No,No,No,No,No,Monthly,Yes,Electronic check,79.05,434.5,1,20.3,3.04,5,Comedy,12.34,5.5
2692-AQCPF,Female,0,Yes,No,65,Yes,Multiple,Ultra HD,No,Yes,Yes,Yes,Yes,Yes,Annual,Yes,Credit card (automatic),108.05,7118.9,0,15.9,4.09,3,Sports,21.68,65.89
0347-UBKUZ,Female,0,No,No,15,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,No,Mailed check,19.9,320.45,0,28.8,2.09,2,Kids,30.1,16.1
0835-DUUIQ,Female,0,No,Yes,24,Yes,Single,Mobile only,No,No,No,No,No,No,Annual,No,Bank transfer (automatic),21.05,531.55,0,24.6,4.1,2,Drama,50.43,25.25
0811-GSDTP,Female,0,No,Yes,13,No,Single,Standard HD,No,Yes,No,No,No,No,Monthly,No,Electronic check,30.15,382.2,0,25.9,4.96,1,Drama,128.46,12.68
7567-ECMCM,Male,0,No,No,24,Yes,Single,Ultra HD,No,No,No,No,No,Yes,Monthly,Yes,Credit card (automatic),79.85,2001.0,0,17.7,2.45,3,Action,14.46,25.06
6115-ZTBFQ,Female,0,Yes,No,72,No,Single,Standard HD,Yes,Yes,Yes,Yes,Yes,Yes,Two-Year,No,Bank transfer (automatic),65.5,4919.7,0,30.0,2.49,3,Drama,24.9,75.11
6353-BRMMA,Female,0,Yes,Yes,54,Yes,Multiple,Ultra HD,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),104.1,5645.8,0,25.6,3.57,4,Action,22.85,54.23
6680-WKXRZ,Female,0,No,No,3,Yes,Multiple,Ultra HD,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),74.4,215.8,1,27.8,5.24,3,Action,48.56,2.9
6231-WFGFH,Male,0,Yes,Yes,4,Yes,Single,Mobile only,No,No,No,No,No,No,Monthly,Yes,Mailed check,20.5,77.6,0,23.9,3.13,3,Documentary,24.94,3.79
9904-EHEVJ,Female,1,Yes,Yes,32,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,No,Monthly,Yes,Mailed check,91.35,2896.55,0,5.0,3.39,3,Drama,5.65,31.71
7028-DVOIQ,Male,1,No,No,35,Yes,Multiple,Ultra HD,No,No,Yes,No,Yes,Yes,Monthly,Yes,Electronic check,99.05,3395.8,1,10.4,1.8,4,Reality,4.68,34.28
